name,brand_name,original_price,discounted_price,rating_number,reviews_number,makeup_type,skin_type,texture
غسول الوجه مسيلار تريبل من سكين ديتوكس-  400مل,Neutrogena,34,29,5,1,Not Available,جافة - دهنية - طبيعية - مختلطة,سائل
بيوتي كرييشنز ماركر سائل لرسم العين,Beauty Creations,25,18.75,0,0,محدد العين,Not Available,سائل
ميبلين ليفتر قلوس ملمع شفاه قلوس مع هيالورونيك أسيد - 04 سيلك,Maybelline,50.31,32.71,4.9,72,ملمع الشفاه,Not Available,سائل
ريفلوشن كريم أساس أي ار فلتر لونغ وير,Revolution,79,63.20,4.9,150,كريم أساس,Not Available,سائل
جل تحديد الحواجب من ويبكو - برو,WBCo,67,33.50,4.6,8,الحواجب - ضد الماء,Not Available,جــل
توب فيس احمر شفاه روج سينسيتيف ستايلو- 009,Topface,50,17.50,5,41,أحمر شفاه,Not Available,كريمي
بلاشر أحمر خدود هالو جلو بيوتي واند من ايلف,Elf,78,70.20,4.7,7,أحمر خدود,جافة - دهنية - طبيعية - مختلطة,سائل
كريم أساس فاونديشن وكونسيلر خافي عيوب فل كوفرج 2 في 1 من كيكو,KIKO Milano,155,0,5,88,خافي عيوب - كريم أساس,دهنية - طبيعية,Not Available
قلم كحل تحديد العين تويست ماتيك كاجال من برجوا,Bourjois,60,39,5,22,ضد الماء - محدد العين,Not Available,كريمي
برايمر اس او اس للمعان البشرة وذ روزي جولد جلو 08 من كلارنس - 30مل,Clarins,182.85,0,5,4,برايمر,جافة - دهنية - طبيعية - مختلطة,كريمي
اضاءة هايلايتر كيلاوات فري ستايل من فنتي بيوتي – تروفي وايف,FENTY BEAUTY,247.39,224.90,5,8,إضاءة,Not Available,بودرة
قلم ظل عيون نو بادج من ايلف,Elf,43,32.25,0,0,ظلال العيون,Not Available,Not Available
بخاخ مثبت مكياج ألترا لاست تو - 50مل,Catrice,24.99,21.24,0,0,Not Available,Not Available,بخاخ
توب فيس قلوس ملمع شفاه فوكس بوينت بيرفكت غلام - 114 - توني,Topface,43,22,4.9,184,ملمع الشفاه,Not Available,سائل
بودرة تثبيت منعشة هيدرو تاتش من شيجلام,Sheglam,31,0,5,4,بودرة تثبيت,جافة - دهنية - طبيعية - مختلطة,بودرة حرة
ريفلوشن موس شادو ظل عيون - جولد,Revolution,35,28,5,1,ظلال العيون,Not Available,كريمي
مجموعة اسفنج ميركل من ريل تكنيك - 6 اسفنجات,Real Techniques,62,0,5,78,Not Available,Not Available,Not Available
برايمر تنعيم البشرة ذا مارشميلو من نيكس - 30مل,NYX,89,57.85,4.9,55,برايمر,Not Available,كريمي
كالا ميك اب أحمر شفاه روج كريمي  - CM-73,CALLA Makeup,50,19,4.9,894,أحمر شفاه,Not Available,كريمي
Not Available,Not Available,Not Available,0,Not Available,Not Available,Not Available,Not Available,Not Available
زفيزدا بيوتي رموش طرف - فيلينقز,ZVEZDA BEAUTY,75.90,0,0,0,Not Available,Not Available,Not Available
نوت كوزمتيك ماسكرا فوليوم ون تاتش مقاومة للماء,NOTE Cosmetique,55.03,41.27,0,0,ضد الماء - ماسكارا,Not Available,كريمي
توب فيس احمر شفاه روج انستايل كريمي - 007,Topface,50,15,5,33,أحمر شفاه,Not Available,كريمي
ميساودا احمر شفاه روج كولت كريمي - 105 ستار,MESAUDA,69,55.20,4.7,22,أحمر شفاه,Not Available,كريمي
بيوتي كرييشنز ليب بالم ان كيوت,Beauty Creations,45,33.75,0,0,Not Available,Not Available,مرطب
ستيك احمر الخدود فاست بيس من ريفلوشن - بير,Revolution,59,44.25,4.9,195,أحمر خدود,Not Available,ستيك - كريمي
ميك اوفر22 شمع لتثبيت وتصفيف الحواجب - BF001,Make Over 22,33.25,24.93,0,0,الحواجب,Not Available,جــل
جهاز تنظيف فرش المكياج من سيفيزا - SF-101,Safeeza,125,113.75,5,32,Not Available,Not Available,Not Available
ريفلوشن احمر شفاه روج مطفي - 112 باليرينا,Revolution,57.01,37.05,4.9,285,أحمر شفاه,Not Available,كريمي
مجموعة ظلال عيون ميت مات ادور من ذا بالم,theBalm Cosmetics,173,60.55,4.9,33,ظلال العيون,Not Available,بودرة
اضاءة هايلايتر ماتش ستيكس شيمر سكين ستيك من فنتي بيوتي - كونفيتي,FENTY BEAUTY,186.89,169.90,5,6,إضاءة,Not Available,كريمي
كونسيلر خافي عيوب كونسيل برو من ال اي قيرل - GC991,LA Girl,23,21.85,4.9,177,خافي عيوب,Not Available,كريمي
قلم كحل تحديد العين تويست ماتيك كاجال من برجوا,Bourjois,60,39,5,22,ضد الماء - محدد العين,Not Available,كريمي
هدى بيوتي بودرة ايزي بيك المنثورة,HUDA BEAUTY,194,174.60,5,10,Not Available,Not Available,بودرة حرة
اضاءة هايلايتر ماتش ستيكس شيمر سكين ستيك من فنتي بيوتي - بلوند,FENTY BEAUTY,146,0,0,0,إضاءة,Not Available,كريمي
كحل ايلاينر سائل ديب من ريلوف - أبيض,Relove,14,10.50,4.9,160,محدد العين,Not Available,سائل
بورجوا هيلثي ميكس سيروم كونسيلر,Bourjois,87,56.55,0,0,خافي عيوب,Not Available,سائل
هينس فرشاة ظلال العيون مدببة,hince,60,0,0,0,Not Available,Not Available,Not Available
ميك اوفر22 احمر شفاه روج تويست  - M637,Make Over 22,28.29,21.22,5,202,أحمر شفاه,Not Available,كريمي
فلورمار قلم تحديد الشفاه ستايل ماتيك,Flormar,23,17.25,4.9,26,ضد الماء - محدد العين,Not Available,Not Available
كاتريس بودرة حواجب مقاومة للماء,Catrice,18,15.30,5,1,الحواجب - ضد الماء,Not Available,بودرة
مجموعة ظلال العيون من كاتيا - 05,Katia,38,0,4.9,83,ظلال العيون,Not Available,بودرة
مجموعة فرش المكياج الأساسية من ريل تكنيك - 4 قطع,Real Techniques,80.50,63,4.9,119,Not Available,Not Available,Not Available
بلاشر احمر خدود واضاءة هايلايتر كولور بلاي بلشد من ريلوف - كايندنيس,Relove,21,15.75,4.9,349,أحمر خدود - إضاءة,Not Available,بودرة
هينس مجموعة ظلال العيون اول راوند - ليت اوتمن,hince,115,0,0,0,ظلال العيون,Not Available,Not Available
أحمر شفاه سائل روج فيلفيت إنك من برجوا,Bourjois,105,68.25,5,18,أحمر شفاه,Not Available,سائل
قلوس ملمع شفاه قولسد من لوتي - قلاس,Lottie,44,35.20,5,2,ملمع الشفاه,Not Available,Not Available
مجموعة فرش مكياج اليت بامبو من كوستال سنتس - 24 فرشاة,Coastal Scents,264.50,185.15,5,27,Not Available,Not Available,Not Available
مصحح اللون فو فيلتر من هدى بيوتي,HUDA BEAUTY,147,132.30,4.9,21,Not Available,Not Available,كريمي
تنت الشفاه والخدود من اوه ماي ليب - مرجاني,Oh My Lip,36.80,0,4.9,127,أحمر خدود,Not Available,سائل
ريفلوشن بريسايسلي قلم الحواجب -  بني متوسط,Revolution,46,32.20,5,90,الحواجب,Not Available,كريمي
قلوس ملمع شفاه جلو ريفايفر من ايلف,Elf,57.50,0,5,22,ملمع الشفاه,Not Available,زيت
نوت كوزمتيك كريم أساس فاونديشن مرطب لومينوس موسترايزنج,NOTE Cosmetique,69.03,51.77,0,0,كريم أساس,جافة - حساسة - دهنية - طبيعية - مختلطة,سائل - كريمي
قلم تحديد الشفاه سويد مات من نيكس,NYX,34.99,0,5,145,تحديد الشفاه,Not Available,قلم - كريمي
صابونة حواجب بلاي ان من انجلوت,INGLOT,59,44.25,5,13,الحواجب,Not Available,جــل
توب فيس قلم محدد شفاه مقاوم للماء - 102,Topface,26,10.40,4.9,348,تحديد الشفاه - ضد الماء,Not Available,قلم - كريمي
كاتريس مرطب شفاه تنتد لب جلو - 3.5جم,Catrice,24.99,21.24,5,3,Not Available,Not Available,Not Available
أحمر شفاه روج سائل لاستينج مات فيل من كيكو,KIKO Milano,89,0,0,0,أحمر شفاه,Not Available,سائل
أحمر شفاه روج ديور كوتور كولور ريفلبل من ديور,Dior,205,184.50,4.8,10,أحمر شفاه,Not Available,كريمي
جل حواجب باوميد من بنفت - 3.5 نيوتشرال ميديم براون,Benefit,135,0,4.7,3,الحواجب - ضد الماء,Not Available,جــل
مجموعة مكياج حصرية - 3 قطع,Mahmood Saeed,69.67,54,0,0,أحمر شفاه - ضد الماء - محدد العين,جافة - حساسة - دهنية - طبيعية - مختلطة,بخاخ - سائل - كريمي
توب فيس مجموعة ظلال عيون برو باليت - 018,Topface,60,29.70,4.9,220,ظلال العيون,Not Available,بودرة
توب فيس فرشاة حواجب مزدوجة - F18,Topface,28,9.80,5,584,Not Available,Not Available,Not Available
كونسيلر خافي عيوب مرطب كامو من ايلف,Elf,70,46.99,4.9,32,خافي عيوب,جافة - دهنية - طبيعية - مختلطة,سائل - كريمي
جل تحديد حواجب أي إم سي من انجلوت,INGLOT,69,51.75,5,5,الحواجب - ضد الماء,Not Available,جــل
هايلايت إنلومينور ليتس بولت من ذا بالم - 8غ,theBalm Cosmetics,84,31.92,5,23,إضاءة,Not Available,بودرة
ميساودا قلم محدد شفاه أرتيست ليبس - 107 موف,MESAUDA,32,25.60,5,36,تحديد الشفاه,Not Available,قلم - كريمي
Not Available,Not Available,Not Available,0,Not Available,Not Available,Not Available,Not Available,Not Available
مزيل مكياج العيون المقاوم للماء ريموف لايك ابوس من ايسنس,essence,15,12.75,4.9,30,Not Available,حساسة,سائل
قلوس ملمع شفاه ثري دي هايدرا من كيكو - 021 برون روز,KIKO Milano,89,0,5,78,ملمع الشفاه,Not Available,سائل
ريفلوشن ستريملاين واتر لاين قلم كحل تحديد العين - هوت بينك,Revolution,35,28,5,2,محدد العين,Not Available,كريمي
توب فيس احمر شفاه روج انستايل اكستريم مطفي - 026,Topface,55,16.50,5,174,أحمر شفاه,Not Available,سائل
بودرة اضاءة من اوفرا - بليسفل,OFRA,136.85,95.80,4.8,38,إضاءة,Not Available,بودرة
مجموعة سكاندال آيز فليكس ماسكارا و محدد عيون سائل من ريميل لندن,Rimmel London,58.65,43.99,5,41,ماسكارا - محدد العين,Not Available,Not Available
نوت كوزمتيك مجموعة ظلال العيون لوف ات فيرست سايت,NOTE Cosmetique,75.04,56.28,0,0,Not Available,Not Available,Not Available
فلورمار قلم تحديد الحواجب انجلد,Flormar,44,33,5,1,الحواجب,Not Available,Not Available
توب فيس بلاشر احمر خدود توين انستايل - 001,Topface,57,14.25,5,3,أحمر خدود,Not Available,بودرة
قلوس ملمع شفاه من بلينك - بير نيود 03,Blink,75,0,5,3,ملمع الشفاه,Not Available,سائل
مجموعة ظلال عيون ذا نيو نود من هدى بيوتي,HUDA BEAUTY,308.20,252.90,4.9,278,ظلال العيون,Not Available,Not Available
كريم أساس فاونديشن ناتشورال نود من ديور,Dior,280,252,0,0,كريم أساس,Not Available,سائل
بيوتي كرييشنز ال اباوت يو زيت للشفاه,Beauty Creations,29,21.75,0,0,Not Available,Not Available,زيت
نوت كوزمتيك ماسكرا فوليوم ون تاتش,NOTE Cosmetique,55.03,41.27,0,0,ماسكارا,Not Available,تم تصميم فرشاة الألياف على شكل الساعة الرملية لرفع وثني وتكثيف الرموش المستقيمة وحتى الأقصر لضمان سمك وطول فائقين مع تأثير بانورامي، كل ذلك دون تكتل.
ميساودا احمر شفاه روج كولت كريمي - 104 تشيك,MESAUDA,69,55.20,4.9,9,أحمر شفاه,Not Available,كريمي
ميك اوفر22 مجموعة تحديد الوجه والعيون ووندر -WO-01,Make Over 22,73.19,54.89,4.9,271,أحمر خدود - إضاءة - ظلال العيون - كنتور,Not Available,بودرة
قلم كحل من كاتيا - اسود,Katia,25,0,4.9,133,محدد العين,Not Available,قلم - كريمي
ريفلوشن اي ار ال أحمر شفاه روج كريمي,Revolution,49,39.20,4.9,24,أحمر شفاه,Not Available,كريمي
فلورمار مجموعة المكياج اليومي الحصرية  - 3 قطع,Flormar,101.20,75.90,0,0,Not Available,Not Available,Not Available
ميساودا احمر شفاه روج كولت كريمي - 113 في اي بي,MESAUDA,69,55.20,5,3,أحمر شفاه,Not Available,كريمي
برايمر لاستينق فينيش من ريميل لندن - 30مل - 004,Rimmel London,48,36,4.9,31,برايمر,جافة - حساسة - دهنية - طبيعية - مختلطة,كريمي
توب فيس قلم الحواجب - 002,Topface,25,12,4.9,361,الحواجب,Not Available,قلم
